ID;DateKey;Variable;Value
548;29.08.2020;kpi_3_brand_3;61
548;29.08.2020;kpi_3_brand_4;89
548;29.08.2020;dim_1;2
548;29.08.2020;dim_2;3
549;30.08.2020;kpi_1_brand_1;10
549;30.08.2020;kpi_1_brand_2;1
549;30.08.2020;kpi_1_brand_3;18
549;30.08.2020;kpi_1_brand_4;3
549;30.08.2020;kpi_2_brand_1;22
549;30.08.2020;kpi_2_brand_2;28
549;30.08.2020;kpi_2_brand_3;28
549;30.08.2020;kpi_2_brand_4;31
549;30.08.2020;kpi_3_brand_1;54
549;30.08.2020;kpi_3_brand_2;51
549;30.08.2020;kpi_3_brand_3;58
549;30.08.2020;kpi_3_brand_4;79
549;30.08.2020;dim_1;1
549;30.08.2020;dim_2;1
550;31.08.2020;kpi_1_brand_1;7
550;31.08.2020;kpi_1_brand_2;8
550;31.08.2020;kpi_1_brand_3;9
550;31.08.2020;kpi_1_brand_4;15
550;31.08.2020;kpi_2_brand_1;30
550;31.08.2020;kpi_2_brand_2;23
550;31.08.2020;kpi_2_brand_3;37
550;31.08.2020;kpi_2_brand_4;31
550;31.08.2020;kpi_3_brand_1;50
550;31.08.2020;kpi_3_brand_2;59
550;31.08.2020;kpi_3_brand_3;68
550;31.08.2020;kpi_3_brand_4;78
550;31.08.2020;dim_1;1
550;31.08.2020;dim_2;2
551;01.09.2020;kpi_1_brand_1;4
551;01.09.2020;kpi_1_brand_2;5
551;01.09.2020;kpi_1_brand_3;10
551;01.09.2020;kpi_1_brand_4;4
551;01.09.2020;kpi_2_brand_1;28
551;01.09.2020;kpi_2_brand_2;35
551;01.09.2020;kpi_2_brand_3;40
551;01.09.2020;kpi_2_brand_4;25
551;01.09.2020;kpi_3_brand_1;60
551;01.09.2020;kpi_3_brand_2;53
551;01.09.2020;kpi_3_brand_3;61
551;01.09.2020;kpi_3_brand_4;93
551;01.09.2020;dim_1;2
551;01.09.2020;dim_2;3
552;02.09.2020;kpi_1_brand_1;7
552;02.09.2020;kpi_1_brand_2;3
552;02.09.2020;kpi_1_brand_3;5
552;02.09.2020;kpi_1_brand_4;4
552;02.09.2020;kpi_2_brand_1;27
552;02.09.2020;kpi_2_brand_2;34
552;02.09.2020;kpi_2_brand_3;40
552;02.09.2020;kpi_2_brand_4;45
552;02.09.2020;kpi_3_brand_1;40
552;02.09.2020;kpi_3_brand_2;51
552;02.09.2020;kpi_3_brand_3;66
552;02.09.2020;kpi_3_brand_4;97
552;02.09.2020;dim_1;2
552;02.09.2020;dim_2;3
553;03.09.2020;kpi_1_brand_1;1
553;03.09.2020;kpi_1_brand_2;5
553;03.09.2020;kpi_1_brand_3;7
553;03.09.2020;kpi_1_brand_4;11
553;03.09.2020;kpi_2_brand_1;26
553;03.09.2020;kpi_2_brand_2;32
553;03.09.2020;kpi_2_brand_3;24
553;03.09.2020;kpi_2_brand_4;23
553;03.09.2020;kpi_3_brand_1;45
553;03.09.2020;kpi_3_brand_2;48
553;03.09.2020;kpi_3_brand_3;78
553;03.09.2020;kpi_3_brand_4;85
553;03.09.2020;dim_1;2
553;03.09.2020;dim_2;1
554;04.09.2020;kpi_1_brand_1;7
554;04.09.2020;kpi_1_brand_2;9
554;04.09.2020;kpi_1_brand_3;11
554;04.09.2020;kpi_1_brand_4;4
554;04.09.2020;kpi_2_brand_1;26
554;04.09.2020;kpi_2_brand_2;32
554;04.09.2020;kpi_2_brand_3;22
554;04.09.2020;kpi_2_brand_4;41
554;04.09.2020;kpi_3_brand_1;65
554;04.09.2020;kpi_3_brand_2;45
554;04.09.2020;kpi_3_brand_3;52
554;04.09.2020;kpi_3_brand_4;76
554;04.09.2020;dim_1;2
554;04.09.2020;dim_2;3
555;05.09.2020;kpi_1_brand_1;3
555;05.09.2020;kpi_1_brand_2;6
555;05.09.2020;kpi_1_brand_3;11
555;05.09.2020;kpi_1_brand_4;6
555;05.09.2020;kpi_2_brand_1;25
555;05.09.2020;kpi_2_brand_2;27
555;05.09.2020;kpi_2_brand_3;24
555;05.09.2020;kpi_2_brand_4;33
555;05.09.2020;kpi_3_brand_1;41
555;05.09.2020;kpi_3_brand_2;70
555;05.09.2020;kpi_3_brand_3;65
555;05.09.2020;kpi_3_brand_4;81
555;05.09.2020;dim_1;2
555;05.09.2020;dim_2;3
556;06.09.2020;kpi_1_brand_1;10
556;06.09.2020;kpi_1_brand_2;15
556;06.09.2020;kpi_1_brand_3;12
556;06.09.2020;kpi_1_brand_4;10
556;06.09.2020;kpi_2_brand_1;30
556;06.09.2020;kpi_2_brand_2;33
556;06.09.2020;kpi_2_brand_3;27
556;06.09.2020;kpi_2_brand_4;43
556;06.09.2020;kpi_3_brand_1;52
556;06.09.2020;kpi_3_brand_2;53
556;06.09.2020;kpi_3_brand_3;68
556;06.09.2020;kpi_3_brand_4;91
556;06.09.2020;dim_1;1
556;06.09.2020;dim_2;2
557;07.09.2020;kpi_1_brand_1;9
557;07.09.2020;kpi_1_brand_2;12
557;07.09.2020;kpi_1_brand_3;1
557;07.09.2020;kpi_1_brand_4;16
557;07.09.2020;kpi_2_brand_1;23
557;07.09.2020;kpi_2_brand_2;28
557;07.09.2020;kpi_2_brand_3;24
557;07.09.2020;kpi_2_brand_4;26
557;07.09.2020;kpi_3_brand_1;63
557;07.09.2020;kpi_3_brand_2;70
557;07.09.2020;kpi_3_brand_3;51
557;07.09.2020;kpi_3_brand_4;76
557;07.09.2020;dim_1;2
557;07.09.2020;dim_2;3
558;08.09.2020;kpi_1_brand_1;10
558;08.09.2020;kpi_1_brand_2;12
558;08.09.2020;kpi_1_brand_3;7
558;08.09.2020;kpi_1_brand_4;17
558;08.09.2020;kpi_2_brand_1;26
558;08.09.2020;kpi_2_brand_2;34
558;08.09.2020;kpi_2_brand_3;29
558;08.09.2020;kpi_2_brand_4;45
558;08.09.2020;kpi_3_brand_1;51
558;08.09.2020;kpi_3_brand_2;49
558;08.09.2020;kpi_3_brand_3;70
558;08.09.2020;kpi_3_brand_4;88
558;08.09.2020;dim_1;1
558;08.09.2020;dim_2;1
559;09.09.2020;kpi_1_brand_1;3
559;09.09.2020;kpi_1_brand_2;11
559;09.09.2020;kpi_1_brand_3;10
559;09.09.2020;kpi_1_brand_4;11
559;09.09.2020;kpi_2_brand_1;20
559;09.09.2020;kpi_2_brand_2;21
559;09.09.2020;kpi_2_brand_3;29
559;09.09.2020;kpi_2_brand_4;31
559;09.09.2020;kpi_3_brand_1;60
559;09.09.2020;kpi_3_brand_2;58
559;09.09.2020;kpi_3_brand_3;69
559;09.09.2020;kpi_3_brand_4;79
559;09.09.2020;dim_1;2
559;09.09.2020;dim_2;3
560;10.09.2020;kpi_1_brand_1;2
560;10.09.2020;kpi_1_brand_2;11
560;10.09.2020;kpi_1_brand_3;11
560;10.09.2020;kpi_1_brand_4;17
560;10.09.2020;kpi_2_brand_1;26
560;10.09.2020;kpi_2_brand_2;28
560;10.09.2020;kpi_2_brand_3;22
560;10.09.2020;kpi_2_brand_4;21
560;10.09.2020;kpi_3_brand_1;60
560;10.09.2020;kpi_3_brand_2;52
560;10.09.2020;kpi_3_brand_3;69
560;10.09.2020;kpi_3_brand_4;94
560;10.09.2020;dim_1;2
560;10.09.2020;dim_2;3
561;11.09.2020;kpi_1_brand_1;8
561;11.09.2020;kpi_1_brand_2;5
561;11.09.2020;kpi_1_brand_3;7
561;11.09.2020;kpi_1_brand_4;2
561;11.09.2020;kpi_2_brand_1;20
561;11.09.2020;kpi_2_brand_2;27
561;11.09.2020;kpi_2_brand_3;25
561;11.09.2020;kpi_2_brand_4;27
561;11.09.2020;kpi_3_brand_1;48
561;11.09.2020;kpi_3_brand_2;62
561;11.09.2020;kpi_3_brand_3;51
561;11.09.2020;kpi_3_brand_4;83
561;11.09.2020;dim_1;2
561;11.09.2020;dim_2;3
562;12.09.2020;kpi_1_brand_1;8
562;12.09.2020;kpi_1_brand_2;14
562;12.09.2020;kpi_1_brand_3;8
562;12.09.2020;kpi_1_brand_4;13
562;12.09.2020;kpi_2_brand_1;25
562;12.09.2020;kpi_2_brand_2;25
562;12.09.2020;kpi_2_brand_3;35
562;12.09.2020;kpi_2_brand_4;22
562;12.09.2020;kpi_3_brand_1;64
562;12.09.2020;kpi_3_brand_2;59
562;12.09.2020;kpi_3_brand_3;63
562;12.09.2020;kpi_3_brand_4;85
562;12.09.2020;dim_1;2
562;12.09.2020;dim_2;1
563;13.09.2020;kpi_1_brand_1;2
563;13.09.2020;kpi_1_brand_2;2
563;13.09.2020;kpi_1_brand_3;9
563;13.09.2020;kpi_1_brand_4;3
563;13.09.2020;kpi_2_brand_1;22
563;13.09.2020;kpi_2_brand_2;27
563;13.09.2020;kpi_2_brand_3;27
563;13.09.2020;kpi_2_brand_4;27
563;13.09.2020;kpi_3_brand_1;47
563;13.09.2020;kpi_3_brand_2;67
563;13.09.2020;kpi_3_brand_3;73
563;13.09.2020;kpi_3_brand_4;95
563;13.09.2020;dim_1;1
563;13.09.2020;dim_2;2
564;14.09.2020;kpi_1_brand_1;10
564;14.09.2020;kpi_1_brand_2;15
564;14.09.2020;kpi_1_brand_3;10
564;14.09.2020;kpi_1_brand_4;18
564;14.09.2020;kpi_2_brand_1;26
564;14.09.2020;kpi_2_brand_2;25
564;14.09.2020;kpi_2_brand_3;28
564;14.09.2020;kpi_2_brand_4;32
564;14.09.2020;kpi_3_brand_1;65
564;14.09.2020;kpi_3_brand_2;49
564;14.09.2020;kpi_3_brand_3;63
564;14.09.2020;kpi_3_brand_4;86
564;14.09.2020;dim_1;1
564;14.09.2020;dim_2;2
565;15.09.2020;kpi_1_brand_1;10
565;15.09.2020;kpi_1_brand_2;7
565;15.09.2020;kpi_1_brand_3;13
565;15.09.2020;kpi_1_brand_4;18
565;15.09.2020;kpi_2_brand_1;26
565;15.09.2020;kpi_2_brand_2;24
565;15.09.2020;kpi_2_brand_3;35
565;15.09.2020;kpi_2_brand_4;41
565;15.09.2020;kpi_3_brand_1;55
565;15.09.2020;kpi_3_brand_2;59
565;15.09.2020;kpi_3_brand_3;52
565;15.09.2020;kpi_3_brand_4;85
565;15.09.2020;dim_1;1
565;15.09.2020;dim_2;3
566;16.09.2020;kpi_1_brand_1;8
566;16.09.2020;kpi_1_brand_2;4
566;16.09.2020;kpi_1_brand_3;9
566;16.09.2020;kpi_1_brand_4;20
566;16.09.2020;kpi_2_brand_1;29
566;16.09.2020;kpi_2_brand_2;33
566;16.09.2020;kpi_2_brand_3;39
566;16.09.2020;kpi_2_brand_4;31
566;16.09.2020;kpi_3_brand_1;57
566;16.09.2020;kpi_3_brand_2;48
566;16.09.2020;kpi_3_brand_3;72
566;16.09.2020;kpi_3_brand_4;82
566;16.09.2020;dim_1;1
566;16.09.2020;dim_2;2
567;17.09.2020;kpi_1_brand_1;3
567;17.09.2020;kpi_1_brand_2;13
567;17.09.2020;kpi_1_brand_3;15
567;17.09.2020;kpi_1_brand_4;20
567;17.09.2020;kpi_2_brand_1;21
567;17.09.2020;kpi_2_brand_2;27
567;17.09.2020;kpi_2_brand_3;30
567;17.09.2020;kpi_2_brand_4;23
567;17.09.2020;kpi_3_brand_1;55
567;17.09.2020;kpi_3_brand_2;62
567;17.09.2020;kpi_3_brand_3;77
567;17.09.2020;kpi_3_brand_4;92
567;17.09.2020;dim_1;2
567;17.09.2020;dim_2;1
568;18.09.2020;kpi_1_brand_1;10
568;18.09.2020;kpi_1_brand_2;7
568;18.09.2020;kpi_1_brand_3;3
568;18.09.2020;kpi_1_brand_4;15
568;18.09.2020;kpi_2_brand_1;29
568;18.09.2020;kpi_2_brand_2;23
568;18.09.2020;kpi_2_brand_3;24
568;18.09.2020;kpi_2_brand_4;23
568;18.09.2020;kpi_3_brand_1;46
568;18.09.2020;kpi_3_brand_2;51
568;18.09.2020;kpi_3_brand_3;75
568;18.09.2020;kpi_3_brand_4;96
568;18.09.2020;dim_1;1
568;18.09.2020;dim_2;3
569;19.09.2020;kpi_1_brand_1;4
569;19.09.2020;kpi_1_brand_2;3
569;19.09.2020;kpi_1_brand_3;7
569;19.09.2020;kpi_1_brand_4;16
569;19.09.2020;kpi_2_brand_1;26
569;19.09.2020;kpi_2_brand_2;21
569;19.09.2020;kpi_2_brand_3;34
569;19.09.2020;kpi_2_brand_4;26
569;19.09.2020;kpi_3_brand_1;52
569;19.09.2020;kpi_3_brand_2;68
569;19.09.2020;kpi_3_brand_3;74
569;19.09.2020;kpi_3_brand_4;79
569;19.09.2020;dim_1;2
569;19.09.2020;dim_2;2
570;20.09.2020;kpi_1_brand_1;8
570;20.09.2020;kpi_1_brand_2;3
570;20.09.2020;kpi_1_brand_3;16
570;20.09.2020;kpi_1_brand_4;15
570;20.09.2020;kpi_2_brand_1;20
570;20.09.2020;kpi_2_brand_2;22
570;20.09.2020;kpi_2_brand_3;39
570;20.09.2020;kpi_2_brand_4;25
570;20.09.2020;kpi_3_brand_1;50
570;20.09.2020;kpi_3_brand_2;56
570;20.09.2020;kpi_3_brand_3;74
570;20.09.2020;kpi_3_brand_4;91
570;20.09.2020;dim_1;1
570;20.09.2020;dim_2;1
571;21.09.2020;kpi_1_brand_1;5
571;21.09.2020;kpi_1_brand_2;14
571;21.09.2020;kpi_1_brand_3;7
571;21.09.2020;kpi_1_brand_4;1
571;21.09.2020;kpi_2_brand_1;20
571;21.09.2020;kpi_2_brand_2;25
571;21.09.2020;kpi_2_brand_3;35
571;21.09.2020;kpi_2_brand_4;44
571;21.09.2020;kpi_3_brand_1;52
571;21.09.2020;kpi_3_brand_2;62
571;21.09.2020;kpi_3_brand_3;70
571;21.09.2020;kpi_3_brand_4;97
571;21.09.2020;dim_1;2
571;21.09.2020;dim_2;1
572;22.09.2020;kpi_1_brand_1;9
572;22.09.2020;kpi_1_brand_2;5
572;22.09.2020;kpi_1_brand_3;1
572;22.09.2020;kpi_1_brand_4;9
572;22.09.2020;kpi_2_brand_1;25
572;22.09.2020;kpi_2_brand_2;31
572;22.09.2020;kpi_2_brand_3;39
572;22.09.2020;kpi_2_brand_4;25
572;22.09.2020;kpi_3_brand_1;41
572;22.09.2020;kpi_3_brand_2;62
572;22.09.2020;kpi_3_brand_3;70
572;22.09.2020;kpi_3_brand_4;95
572;22.09.2020;dim_1;1
572;22.09.2020;dim_2;2
573;23.09.2020;kpi_1_brand_1;4
573;23.09.2020;kpi_1_brand_2;8
573;23.09.2020;kpi_1_brand_3;4
573;23.09.2020;kpi_1_brand_4;11
573;23.09.2020;kpi_2_brand_1;23
573;23.09.2020;kpi_2_brand_2;26
573;23.09.2020;kpi_2_brand_3;31
573;23.09.2020;kpi_2_brand_4;30
573;23.09.2020;kpi_3_brand_1;62
573;23.09.2020;kpi_3_brand_2;59
573;23.09.2020;kpi_3_brand_3;78
573;23.09.2020;kpi_3_brand_4;81
573;23.09.2020;dim_1;2
573;23.09.2020;dim_2;2
574;24.09.2020;kpi_1_brand_1;4
574;24.09.2020;kpi_1_brand_2;5
574;24.09.2020;kpi_1_brand_3;13
574;24.09.2020;kpi_1_brand_4;10
574;24.09.2020;kpi_2_brand_1;27
574;24.09.2020;kpi_2_brand_2;24
574;24.09.2020;kpi_2_brand_3;31
574;24.09.2020;kpi_2_brand_4;45
574;24.09.2020;kpi_3_brand_1;58
574;24.09.2020;kpi_3_brand_2;70
574;24.09.2020;kpi_3_brand_3;75
574;24.09.2020;kpi_3_brand_4;82
574;24.09.2020;dim_1;1
574;24.09.2020;dim_2;1
575;25.09.2020;kpi_1_brand_1;10
575;25.09.2020;kpi_1_brand_2;10
575;25.09.2020;kpi_1_brand_3;5
575;25.09.2020;kpi_1_brand_4;4
575;25.09.2020;kpi_2_brand_1;21
575;25.09.2020;kpi_2_brand_2;33
575;25.09.2020;kpi_2_brand_3;21
575;25.09.2020;kpi_2_brand_4;27
575;25.09.2020;kpi_3_brand_1;61
575;25.09.2020;kpi_3_brand_2;54
575;25.09.2020;kpi_3_brand_3;72
575;25.09.2020;kpi_3_brand_4;90
575;25.09.2020;dim_1;2
575;25.09.2020;dim_2;2
576;26.09.2020;kpi_1_brand_1;4
576;26.09.2020;kpi_1_brand_2;15
576;26.09.2020;kpi_1_brand_3;2
576;26.09.2020;kpi_1_brand_4;15
576;26.09.2020;kpi_2_brand_1;29
576;26.09.2020;kpi_2_brand_2;22
576;26.09.2020;kpi_2_brand_3;31
576;26.09.2020;kpi_2_brand_4;40
576;26.09.2020;kpi_3_brand_1;62
576;26.09.2020;kpi_3_brand_2;54
576;26.09.2020;kpi_3_brand_3;56
576;26.09.2020;kpi_3_brand_4;77
576;26.09.2020;dim_1;1
576;26.09.2020;dim_2;2
577;27.09.2020;kpi_1_brand_1;3
577;27.09.2020;kpi_1_brand_2;9
577;27.09.2020;kpi_1_brand_3;16
577;27.09.2020;kpi_1_brand_4;19
577;27.09.2020;kpi_2_brand_1;24
577;27.09.2020;kpi_2_brand_2;29
577;27.09.2020;kpi_2_brand_3;20
577;27.09.2020;kpi_2_brand_4;40
577;27.09.2020;kpi_3_brand_1;55
577;27.09.2020;kpi_3_brand_2;49
577;27.09.2020;kpi_3_brand_3;69
577;27.09.2020;kpi_3_brand_4;94
577;27.09.2020;dim_1;2
577;27.09.2020;dim_2;2
578;28.09.2020;kpi_1_brand_1;4
578;28.09.2020;kpi_1_brand_2;9
578;28.09.2020;kpi_1_brand_3;4
578;28.09.2020;kpi_1_brand_4;19
578;28.09.2020;kpi_2_brand_1;21
578;28.09.2020;kpi_2_brand_2;29
578;28.09.2020;kpi_2_brand_3;29
578;28.09.2020;kpi_2_brand_4;33
578;28.09.2020;kpi_3_brand_1;61
578;28.09.2020;kpi_3_brand_2;49
578;28.09.2020;kpi_3_brand_3;77
578;28.09.2020;kpi_3_brand_4;84
578;28.09.2020;dim_1;2
578;28.09.2020;dim_2;3
579;29.09.2020;kpi_1_brand_1;8
579;29.09.2020;kpi_1_brand_2;13
579;29.09.2020;kpi_1_brand_3;1
579;29.09.2020;kpi_1_brand_4;2
579;29.09.2020;kpi_2_brand_1;23
579;29.09.2020;kpi_2_brand_2;25
579;29.09.2020;kpi_2_brand_3;36
579;29.09.2020;kpi_2_brand_4;31
579;29.09.2020;kpi_3_brand_1;41
579;29.09.2020;kpi_3_brand_2;51
579;29.09.2020;kpi_3_brand_3;74
579;29.09.2020;kpi_3_brand_4;80
579;29.09.2020;dim_1;2
579;29.09.2020;dim_2;2
580;30.09.2020;kpi_1_brand_1;9
580;30.09.2020;kpi_1_brand_2;9
580;30.09.2020;kpi_1_brand_3;5
580;30.09.2020;kpi_1_brand_4;3
580;30.09.2020;kpi_2_brand_1;25
580;30.09.2020;kpi_2_brand_2;23
580;30.09.2020;kpi_2_brand_3;24
580;30.09.2020;kpi_2_brand_4;43
580;30.09.2020;kpi_3_brand_1;44
580;30.09.2020;kpi_3_brand_2;45
580;30.09.2020;kpi_3_brand_3;79
580;30.09.2020;kpi_3_brand_4;75
580;30.09.2020;dim_1;2
580;30.09.2020;dim_2;3
581;01.10.2020;kpi_1_brand_1;3
581;01.10.2020;kpi_1_brand_2;10
581;01.10.2020;kpi_1_brand_3;16
581;01.10.2020;kpi_1_brand_4;12
581;01.10.2020;kpi_2_brand_1;29
581;01.10.2020;kpi_2_brand_2;20
581;01.10.2020;kpi_2_brand_3;25
581;01.10.2020;kpi_2_brand_4;38
581;01.10.2020;kpi_3_brand_1;51
581;01.10.2020;kpi_3_brand_2;68
581;01.10.2020;kpi_3_brand_3;59
581;01.10.2020;kpi_3_brand_4;84
581;01.10.2020;dim_1;2
581;01.10.2020;dim_2;3
582;02.10.2020;kpi_1_brand_1;7
582;02.10.2020;kpi_1_brand_2;2
582;02.10.2020;kpi_1_brand_3;2
582;02.10.2020;kpi_1_brand_4;1
582;02.10.2020;kpi_2_brand_1;22
582;02.10.2020;kpi_2_brand_2;24
582;02.10.2020;kpi_2_brand_3;24
582;02.10.2020;kpi_2_brand_4;27
582;02.10.2020;kpi_3_brand_1;53
582;02.10.2020;kpi_3_brand_2;63
582;02.10.2020;kpi_3_brand_3;77
582;02.10.2020;kpi_3_brand_4;84
582;02.10.2020;dim_1;2
582;02.10.2020;dim_2;1
583;03.10.2020;kpi_1_brand_1;6
583;03.10.2020;kpi_1_brand_2;7
583;03.10.2020;kpi_1_brand_3;13
583;03.10.2020;kpi_1_brand_4;8
583;03.10.2020;kpi_2_brand_1;21
583;03.10.2020;kpi_2_brand_2;35
583;03.10.2020;kpi_2_brand_3;30
583;03.10.2020;kpi_2_brand_4;40
583;03.10.2020;kpi_3_brand_1;55
583;03.10.2020;kpi_3_brand_2;51
583;03.10.2020;kpi_3_brand_3;53
583;03.10.2020;kpi_3_brand_4;79
583;03.10.2020;dim_1;2
583;03.10.2020;dim_2;2
584;04.10.2020;kpi_1_brand_1;6
584;04.10.2020;kpi_1_brand_2;5
584;04.10.2020;kpi_1_brand_3;10
584;04.10.2020;kpi_1_brand_4;11
584;04.10.2020;kpi_2_brand_1;29
584;04.10.2020;kpi_2_brand_2;24
584;04.10.2020;kpi_2_brand_3;35
584;04.10.2020;kpi_2_brand_4;40
584;04.10.2020;kpi_3_brand_1;60
584;04.10.2020;kpi_3_brand_2;50
584;04.10.2020;kpi_3_brand_3;55
584;04.10.2020;kpi_3_brand_4;77
584;04.10.2020;dim_1;2
584;04.10.2020;dim_2;3
585;05.10.2020;kpi_1_brand_1;1
585;05.10.2020;kpi_1_brand_2;6
585;05.10.2020;kpi_1_brand_3;6
585;05.10.2020;kpi_1_brand_4;20
585;05.10.2020;kpi_2_brand_1;27
585;05.10.2020;kpi_2_brand_2;21
585;05.10.2020;kpi_2_brand_3;39
585;05.10.2020;kpi_2_brand_4;30
585;05.10.2020;kpi_3_brand_1;51
585;05.10.2020;kpi_3_brand_2;48
585;05.10.2020;kpi_3_brand_3;79
585;05.10.2020;kpi_3_brand_4;93
585;05.10.2020;dim_1;2
585;05.10.2020;dim_2;3
586;06.10.2020;kpi_1_brand_1;9
586;06.10.2020;kpi_1_brand_2;11
586;06.10.2020;kpi_1_brand_3;15
586;06.10.2020;kpi_1_brand_4;19
586;06.10.2020;kpi_2_brand_1;25
586;06.10.2020;kpi_2_brand_2;29
586;06.10.2020;kpi_2_brand_3;28
586;06.10.2020;kpi_2_brand_4;35
586;06.10.2020;kpi_3_brand_1;45
586;06.10.2020;kpi_3_brand_2;55
586;06.10.2020;kpi_3_brand_3;70
586;06.10.2020;kpi_3_brand_4;82
586;06.10.2020;dim_1;2
586;06.10.2020;dim_2;1
587;07.10.2020;kpi_1_brand_1;10
587;07.10.2020;kpi_1_brand_2;6
587;07.10.2020;kpi_1_brand_3;8
587;07.10.2020;kpi_1_brand_4;13
587;07.10.2020;kpi_2_brand_1;24
587;07.10.2020;kpi_2_brand_2;35
587;07.10.2020;kpi_2_brand_3;40
587;07.10.2020;kpi_2_brand_4;37
587;07.10.2020;kpi_3_brand_1;65
587;07.10.2020;kpi_3_brand_2;46
587;07.10.2020;kpi_3_brand_3;59
587;07.10.2020;kpi_3_brand_4;91
587;07.10.2020;dim_1;1
587;07.10.2020;dim_2;2
588;08.10.2020;kpi_1_brand_1;4
588;08.10.2020;kpi_1_brand_2;11
588;08.10.2020;kpi_1_brand_3;18
588;08.10.2020;kpi_1_brand_4;2
588;08.10.2020;kpi_2_brand_1;23
588;08.10.2020;kpi_2_brand_2;27
588;08.10.2020;kpi_2_brand_3;35
588;08.10.2020;kpi_2_brand_4;20
588;08.10.2020;kpi_3_brand_1;41
588;08.10.2020;kpi_3_brand_2;64
588;08.10.2020;kpi_3_brand_3;72
588;08.10.2020;kpi_3_brand_4;98
588;08.10.2020;dim_1;1
588;08.10.2020;dim_2;2
589;09.10.2020;kpi_1_brand_1;5
589;09.10.2020;kpi_1_brand_2;15
589;09.10.2020;kpi_1_brand_3;17
589;09.10.2020;kpi_1_brand_4;16
589;09.10.2020;kpi_2_brand_1;23
589;09.10.2020;kpi_2_brand_2;20
589;09.10.2020;kpi_2_brand_3;37
589;09.10.2020;kpi_2_brand_4;31
589;09.10.2020;kpi_3_brand_1;52
589;09.10.2020;kpi_3_brand_2;62
589;09.10.2020;kpi_3_brand_3;63
589;09.10.2020;kpi_3_brand_4;75
589;09.10.2020;dim_1;1
589;09.10.2020;dim_2;2
590;10.10.2020;kpi_1_brand_1;7
590;10.10.2020;kpi_1_brand_2;3
590;10.10.2020;kpi_1_brand_3;8
590;10.10.2020;kpi_1_brand_4;5
590;10.10.2020;kpi_2_brand_1;26
590;10.10.2020;kpi_2_brand_2;35
590;10.10.2020;kpi_2_brand_3;37
590;10.10.2020;kpi_2_brand_4;31
590;10.10.2020;kpi_3_brand_1;48
590;10.10.2020;kpi_3_brand_2;63
590;10.10.2020;kpi_3_brand_3;77
590;10.10.2020;kpi_3_brand_4;81
590;10.10.2020;dim_1;1
590;10.10.2020;dim_2;1
591;11.10.2020;kpi_1_brand_1;4
591;11.10.2020;kpi_1_brand_2;6
591;11.10.2020;kpi_1_brand_3;11
591;11.10.2020;kpi_1_brand_4;20
591;11.10.2020;kpi_2_brand_1;22
591;11.10.2020;kpi_2_brand_2;26
591;11.10.2020;kpi_2_brand_3;25
591;11.10.2020;kpi_2_brand_4;40
591;11.10.2020;kpi_3_brand_1;64
591;11.10.2020;kpi_3_brand_2;70
591;11.10.2020;kpi_3_brand_3;78
591;11.10.2020;kpi_3_brand_4;90
591;11.10.2020;dim_1;2
591;11.10.2020;dim_2;2
592;12.10.2020;kpi_1_brand_1;10
592;12.10.2020;kpi_1_brand_2;2
592;12.10.2020;kpi_1_brand_3;2
592;12.10.2020;kpi_1_brand_4;5
592;12.10.2020;kpi_2_brand_1;23
592;12.10.2020;kpi_2_brand_2;31
592;12.10.2020;kpi_2_brand_3;30
592;12.10.2020;kpi_2_brand_4;36
592;12.10.2020;kpi_3_brand_1;54
592;12.10.2020;kpi_3_brand_2;47
592;12.10.2020;kpi_3_brand_3;69
592;12.10.2020;kpi_3_brand_4;97
592;12.10.2020;dim_1;1
592;12.10.2020;dim_2;2
593;13.10.2020;kpi_1_brand_1;5
593;13.10.2020;kpi_1_brand_2;3
593;13.10.2020;kpi_1_brand_3;13
593;13.10.2020;kpi_1_brand_4;11
593;13.10.2020;kpi_2_brand_1;24
593;13.10.2020;kpi_2_brand_2;22
593;13.10.2020;kpi_2_brand_3;25
593;13.10.2020;kpi_2_brand_4;23
593;13.10.2020;kpi_3_brand_1;56
593;13.10.2020;kpi_3_brand_2;58
593;13.10.2020;kpi_3_brand_3;65
593;13.10.2020;kpi_3_brand_4;75
593;13.10.2020;dim_1;1
593;13.10.2020;dim_2;3
594;14.10.2020;kpi_1_brand_1;9
594;14.10.2020;kpi_1_brand_2;14
594;14.10.2020;kpi_1_brand_3;18
594;14.10.2020;kpi_1_brand_4;19
594;14.10.2020;kpi_2_brand_1;21
594;14.10.2020;kpi_2_brand_2;34
594;14.10.2020;kpi_2_brand_3;40
594;14.10.2020;kpi_2_brand_4;28
594;14.10.2020;kpi_3_brand_1;42
594;14.10.2020;kpi_3_brand_2;67
594;14.10.2020;kpi_3_brand_3;54
594;14.10.2020;kpi_3_brand_4;98
594;14.10.2020;dim_1;2
594;14.10.2020;dim_2;2
595;15.10.2020;kpi_1_brand_1;3
595;15.10.2020;kpi_1_brand_2;1
595;15.10.2020;kpi_1_brand_3;3
595;15.10.2020;kpi_1_brand_4;9
595;15.10.2020;kpi_2_brand_1;26
595;15.10.2020;kpi_2_brand_2;29
595;15.10.2020;kpi_2_brand_3;35
595;15.10.2020;kpi_2_brand_4;39
595;15.10.2020;kpi_3_brand_1;62
595;15.10.2020;kpi_3_brand_2;51
595;15.10.2020;kpi_3_brand_3;52
595;15.10.2020;kpi_3_brand_4;83
595;15.10.2020;dim_1;1
